Date,Close,High,Low,Open,Volume,Returns,Volatility,Initial_Margin,Variation_Margin,Historical_VaR,Parametric_VaR
2022-02-23,4.623000144958496,4.703999996185303,4.452000141143799,4.504000186920166,47180,0.0277901280505969,0.0470904299332263,2.065274664045833,1250.0,-0.31291544012347994,-0.3581149609502768
2022-02-24,4.567999839782715,4.940000057220459,4.293000221252441,4.603000164031982,184107,-0.0118971021958025,0.0420266099548305,1.821258929521587,-550.0030517578125,-0.3091926531536864,-0.31580306570375466
2022-02-25,4.46999979019165,4.716000080108643,4.416999816894531,4.572999954223633,114859,-0.021453601801292,0.0427430012155302,1.8125657547927796,-980.0004959106445,-0.30255935709304216,-0.3142956846358815
2022-02-28,4.401999950408936,4.683000087738037,4.366000175476074,4.619999885559082,107186,-0.0152124928354411,0.0433585324574674,1.8106973350095985,-679.9983978271396,-0.29795667504096857,-0.31397170396186214
2022-03-01,4.572999954223633,4.626999855041504,4.340000152587891,4.4079999923706055,112546,0.0388459804046137,0.0405805658808503,1.7605183275299399,1710.0000381469638,-0.3095310942010339,-0.30527075313099344
2022-03-02,4.76200008392334,4.910999774932861,4.599999904632568,4.599999904632568,141694,0.0413295717453803,0.0415368232634938,1.8764799659255829,1890.0012969970703,-0.32232388176624166,-0.3253782954006662
2022-03-03,4.7220001220703125,4.935999870300293,4.627999782562256,4.795000076293945,137151,-0.0083998238446212,0.0291890500494443,1.3075768105314334,-399.99961853027344,-0.3196164179384907,-0.22673149803989456
2022-03-04,5.015999794006348,5.045000076293945,4.728000164031982,4.75,125385,0.062261682409092,0.0294395490743187,1.400908977277089,2939.9967193603516,-0.3395162738449086,-0.24291513009203478
2022-03-07,4.833000183105469,5.184000015258789,4.781000137329102,5.040999889373779,130864,-0.0364831775151878,0.0324632952258447,1.4884377208264525,-1829.996109008789,-0.32712964135692973,-0.25809245886282506
2022-03-08,4.526999950408936,4.881999969482422,4.506999969482422,4.817999839782715,159168,-0.06331475710806,0.0395690301936607,1.6993668833769684,-3060.002326965323,-0.30641750757156894,-0.2946672012566901
2022-03-09,4.526000022888184,4.625,4.449999809265137,4.568999767303467,95126,-0.000220880833158,0.0384651513198943,1.6515938301094908,-9.999275207528413,-0.3063498258172023,-0.28638343861572324
2022-03-10,4.63100004196167,4.671000003814697,4.499000072479248,4.519999980926514,81807,0.0231992970708123,0.0390038374794952,1.7135760272985399,1050.0001907348633,-0.3134569264339272,-0.2971310415919229
2022-03-11,4.724999904632568,4.796999931335449,4.622000217437744,4.6570000648498535,84506,0.0202979619562,0.0384382781243939,1.7230067690735038,939.9986267089844,-0.31981946320159044,-0.29876631547644217
2022-03-14,4.6579999923706055,4.758999824523926,4.50600004196167,4.704999923706055,73961,-0.0141798758971981,0.0383756089168677,1.695805415446686,-669.9991226196289,-0.31528446290388334,-0.2940496490390687
2022-03-15,4.567999839782715,4.682000160217285,4.459000110626221,4.678999900817871,86943,-0.0193216300419285,0.0372930956443714,1.6161280561247677,-900.0015258789062,-0.3091926531536864,-0.2802337363573661
2022-03-16,4.748000144958496,4.776000022888184,4.593999862670898,4.625,80521,0.0394046216044401,0.0370632863785558,1.6694595605686104,1800.0030517578125,-0.3213762726540803,-0.28948132456624487
2022-03-17,4.989999771118164,5.000999927520752,4.690999984741211,4.747000217437744,93844,0.0509687486881456,0.0401379107569267,1.9001003739775428,2419.9962615966797,-0.33775641912931903,-0.32947403223142097
2022-03-18,4.86299991607666,4.956999778747559,4.810999870300293,4.929999828338623,67268,-0.0254508739211917,0.0359006640271786,1.6562580353108833,-1269.998550415039,-0.32916022308998555,-0.2871922035188324
2022-03-21,4.900000095367432,4.97599983215332,4.748000144958496,4.908999919891357,75457,0.0076085091361921,0.0339174223387876,1.576667742887202,370.00179290771484,-0.33166464165463677,-0.27339138808274316
2022-03-22,5.186999797821045,5.203999996185303,4.876999855041504,4.947999954223633,122753,0.0585713667077167,0.0294897286049641,1.4511364853104163,2869.997024536133,-0.35109069300497403,-0.2516244908328226
2022-03-23,5.23199987411499,5.329999923706055,5.0920000076293945,5.146999835968018,74535,0.0086755500381643,0.0291422519477845,1.4464788507608526,450.0007629394531,-0.3541365978800725,-0.2508168652690779
2022-03-24,5.401000022888184,5.464000225067139,5.063000202178955,5.114999771118164,84230,0.0323012524540207,0.0295666289769112,1.5149463229536995,1690.0014877319336,-0.36557565353140475,-0.2626890034197842
2022-03-25,5.571000099182129,5.577000141143799,5.34499979019165,5.401000022888184,29472,0.0314756666494213,0.0299605540449373,1.5834496602712291,1700.0007629394531,-0.3770823909371036,-0.27456736051945096
2022-03-28,5.507999897003174,5.651999950408936,5.419000148773193,5.551000118255615,33907,-0.0113085982870838,0.0296405319574053,1.5488207979796564,-630.0020217895508,-0.3728181176568628,-0.2685627772631951
2022-03-29,5.335999965667725,5.491000175476074,5.255000114440918,5.453000068664551,111300,-0.0312272938547133,0.0314579978965322,1.5924586048550835,-1719.9993133544922,-0.3611760167424308,-0.27612949551970806
2022-03-30,5.605000019073486,5.624000072479248,5.269999980926514,5.328999996185303,117845,0.0504123041860065,0.0325380476269795,1.730168351758112,2690.000534057617,-0.37938373196314046,-0.3000081212023771
2022-03-31,5.642000198364258,5.831999778747559,5.453999996185303,5.574999809265137,159717,0.0066012808501092,0.0303752721924265,1.625827743341615,370.00179290771484,-0.3818881505277917,-0.28191564490413856
2022-04-01,5.71999979019165,5.777999877929688,5.505000114440918,5.626999855041504,178521,0.0138248119611916,0.0272646590426412,1.4795080707294748,779.9959182739258,-0.3871676823990457,-0.2565440733858472
2022-04-04,5.711999893188477,5.85699987411499,5.650000095367432,5.744999885559082,137180,-0.0013985834434629,0.0277427229228376,1.5033445579560665,-79.99897003173828,-0.38662619608859844,-0.26067727796194967
2022-04-05,6.0320000648498535,6.201000213623047,5.770999908447266,5.7820000648498535,158216,0.0560224400639388,0.0273144170727544,1.5630559671861732,3200.0017166137695,-0.40828593898612064,-0.27103113033664333
2022-04-06,6.02899980545044,6.394000053405762,6.0,6.078000068664551,166720,-0.0004973904786401,0.0277214728633792,1.5855605275143392,-30.002593994131743,-0.4080828614475063,-0.2749333811526856
2022-04-07,6.359000205993652,6.440000057220459,6.0,6.116000175476074,199510,0.0547355135498395,0.0301156884610678,1.8167822978331434,3300.00400543212,-0.43041948643972355,-0.31502682571485396
2022-04-08,6.277999877929688,6.538000106811523,6.256999969482422,6.410999774932861,188342,-0.0127379030413644,0.0309657184053978,1.8442666703600714,-810.0032806396396,-0.42493684475434046,-0.31979256712715715
2022-04-11,6.64300012588501,6.7220001220703125,6.247000217437744,6.394000053405762,177957,0.0581395755101046,0.032781537210042,2.0659263279374827,3650.0024795532136,-0.44964249252696104,-0.35822795831240656
2022-04-12,6.679999828338623,6.947000026702881,6.599999904632568,6.704999923706055,234248,0.0055697277965478,0.0282161022368738,1.788112035253723,369.9970245361328,-0.4521468788160976,-0.3100554530723649
2022-04-13,6.997000217437744,7.091000080108643,6.651999950408936,6.703999996185303,210551,0.0474551492882242,0.0279115240399449,1.8527494492635523,3170.003890991211,-0.4736035764505201,-0.3212634659323644
2022-04-14,7.300000190734863,7.34600019454956,6.949999809265137,7.046000003814697,214218,0.0433042680979185,0.0279620556261101,1.936480916666949,3029.9997329711914,-0.4941126326972665,-0.33578235375948556
2022-04-18,7.820000171661377,8.0649995803833,7.364999771118164,7.367000102996826,191084,0.0712328722383455,0.0308299578440017,2.2871831781485867,5199.999809265137,-0.5293096947335434,-0.39659350341530836
2022-04-19,7.176000118255615,7.939000129699707,6.953999996185303,7.776000022888184,236995,-0.0823529461980743,0.0470102895742917,3.2003436743728466,-6440.000534057617,-0.49179789357477294,-0.5549339126304524
2022-04-20,6.936999797821045,7.409999847412109,6.790999889373779,7.252999782562256,157958,-0.0333055067580835,0.0487234925900068,3.2065007684494287,-2390.003204345703,-0.4754183155067071,-0.5560015418146904
2022-04-21,6.956999778747559,7.145999908447266,6.703000068664551,6.824999809265137,145263,0.0028830880076997,0.0486144386343073,3.2085478427419707,199.99980926513672,-0.4767889883507853,-0.5563565008635267
2022-04-22,6.533999919891357,7.079999923706055,6.438000202178955,6.938000202178955,80599,-0.0608020515033496,0.0518718480025117,3.2153784750986856,-4229.998588562012,-0.44779923972485086,-0.5575409203900312
2022-04-25,6.669000148773193,6.966000080108643,6.34499979019165,6.414000034332275,32516,0.0206611923074648,0.0517538888426389,3.2743490244886253,1350.0022888183594,-0.45705130593194265,-0.567766308983442
2022-04-26,6.849999904632568,7.050000190734863,6.662000179290772,6.835999965667725,41407,0.0271404636109764,0.0492360995409131,3.199598328204136,1809.99755859375,-0.46945589026893775,-0.554804670927763
2022-04-27,7.267000198364258,7.343999862670898,6.800000190734863,6.857999801635742,155327,0.0608759561368281,0.0524134373224229,3.6134251987099604,4170.0029373168945,-0.4980344664531252,-0.6265615157442547
2022-04-28,6.888000011444092,7.421999931335449,6.879000186920166,7.394999980926514,139569,-0.0521535952352768,0.0538873144443839,3.5212830345502675,-3790.00186920166,-0.4720601784765119,-0.6105842280283047
2022-04-29,7.24399995803833,7.335000038146973,6.804999828338623,6.939000129699707,109239,0.0516840804301337,0.0546989371086315,3.7590541442072767,3559.999465942383,-0.4964581747087552,-0.6518133164068536
2022-05-02,7.474999904632568,7.617000102996826,7.218999862670898,7.4120001792907715,110917,0.0318884522269922,0.0502901095484088,3.566276631682314,2309.999465942383,-0.512289457495655,-0.6183860379088318
2022-05-03,7.953999996185303,8.168999671936035,7.539000034332275,7.539999961853027,153339,0.064080280623934,0.0458529097206948,3.4599812186391485,4790.000915527344,-0.5451171096926595,-0.5999546019580434
2022-05-04,8.414999961853027,8.473999977111816,7.729000091552734,7.815000057220459,132317,0.057958255706414,0.0450650242441166,3.597617458502566,4609.999656677246,-0.5767111465261681,-0.6238204816505166
2022-05-05,8.782999992370605,8.913000106811523,8.116999626159668,8.354999542236328,160163,0.0437314357915388,0.0451498701633616,3.762016039532947,3680.0003051757812,-0.601931553000742,-0.6523269037990572
2022-05-06,8.043000221252441,8.996000289916992,7.956999778747559,8.843000411987305,168297,-0.0842536458796502,0.0503794679747607,3.8440843810597434,-7399.997711181641,-0.5599508257080801,-0.6665574085511701
2022-05-09,7.026000022888184,8.286999702453613,6.961999893188477,7.842999935150146,202616,-0.1264453773949906,0.0689286857255033,4.594406306427107,-10170.001983642578,-0.5045856499484168,-0.7966618986128885
2022-05-10,7.385000228881836,7.4629998207092285,6.429999828338623,7.03000020980835,185464,0.0510959585573809,0.070095420675613,4.910903658966564,3590.0020599365234,-0.5303679374068302,-0.8515419777707366
2022-05-11,7.639999866485596,7.72100019454956,7.296000003814697,7.311999797821045,120930,0.0345294014489649,0.0684398529744087,4.960479664764177,2549.9963760375977,-0.5486812248332102,-0.860138369180247
2022-05-12,7.738999843597412,7.789999961853027,7.255000114440918,7.63700008392334,107056,0.0129581124138626,0.0651843314881286,4.785742291504869,989.9997711181641,-0.5557910978239748,-0.8298392188102299
2022-05-13,7.663000106811523,7.919000148773193,7.514999866485596,7.672999858856201,85042,-0.0098203564183767,0.064097064071585,4.65970286240495,-759.9973678588867,-0.5503330311491825,-0.8079842055201862
2022-05-16,7.955999851226807,8.182999610900879,7.663000106811523,7.699999809265137,93521,0.0382356440468845,0.0643953413955333,4.860382752113704,2929.997444152832,-0.5713753690354456,-0.842781742195415
2022-05-17,8.303999900817871,8.371999740600586,8.015000343322754,8.015999794006348,76666,0.04374058020343,0.0627342545539028,4.9421205179600225,3480.0004959106445,-0.5963676591910051,-0.8569549257112943
2022-05-18,8.368000030517578,8.54800033569336,8.15999984741211,8.317999839782715,80717,0.0077071448054091,0.0600817996217674,4.769642850163862,640.0012969970703,-0.6009639510976531,-0.8270476042576835
2022-05-19,8.307999610900879,8.5,7.90500020980835,8.239999771118164,90577,-0.0071702222033797,0.0581999795028637,4.587124778649116,-600.0041961669922,-0.5966549060320618,-0.7953992946206596
2022-05-20,8.083000183105469,8.189000129699707,7.836999893188477,8.112000465393066,85458,-0.0270822626785141,0.0519014286656652,3.979909127135308,-2249.9942779541016,-0.5804961411384775,-0.690109178436172
2022-05-23,8.744000434875488,8.821999549865723,7.85099983215332,8.079000473022461,65546,0.0817765974014941,0.0331126584723561,2.7467901101393024,6610.002517700195,-0.6279671403654796,-0.47628852963516183
2022-05-24,8.795999526977539,8.930000305175781,8.604999542236328,8.72700023651123,31660,0.0059468309144463,0.0318490046504333,2.657677724210341,519.9909210205078,-0.6317015547690616,-0.460836600086663
2022-05-25,8.970999717712402,9.39900016784668,8.765000343322754,8.831000328063965,37393,0.0198954297573725,0.0313414747889537,2.6673593374728184,1750.0019073486328,-0.6442695286795925,-0.4625153746418282
2022-05-26,8.907999992370605,9.401000022888184,8.78499984741211,8.984000205993652,163265,-0.0070225980742603,0.0322252188382659,2.7233116128404307,-629.9972534179688,-0.6397450827281825,-0.4722173998771056
2022-05-27,8.72700023651123,8.895000457763672,8.28499984741211,8.810999870300293,107093,-0.020318787159227,0.0332641998688274,2.753996119118361,-1809.99755859375,-0.6267462385560665,-0.4775380388016993
2022-05-31,8.145000457763672,8.916000366210938,8.118000030517578,8.87399959564209,125484,-0.0666895568895071,0.0404021602904065,3.121885388544409,-5819.997787475586,-0.584948809624597,-0.5413293851287037
2022-06-01,8.696000099182129,8.791000366210938,8.145999908447266,8.270999908447266,111962,0.0676488165072175,0.0436523901003137,3.6012130758465966,5509.99641418457,-0.6245199043130067,-0.6244439553158678
2022-06-02,8.484999656677246,9.057000160217283,8.376999855041504,8.782999992370605,119011,-0.0242640800481048,0.0446301096565099,3.592535246504484,-2110.004425048828,-0.6093665033631211,-0.62293923511081
2022-06-03,8.52299976348877,8.692999839782715,8.267000198364258,8.411999702453613,75228,0.0044785042249966,0.0445081311164213,3.598761700372516,380.0010681152344,-0.6120955538230043,-0.6240188911597738
2022-06-06,9.321999549865724,9.399999618530272,8.732000350952148,8.75,129103,0.0937463109877989,0.0512002410832672,4.527957462525473,7989.997863769549,-0.6694772539659446,-0.785139787024879
2022-06-07,9.29300022125244,9.543999671936035,9.199999809265137,9.359000205993652,140029,-0.0031108485318155,0.0457404794702674,4.032532859382954,-289.993286132848,-0.6673946116333608,-0.6992340402025027
2022-06-08,8.699000358581543,9.663999557495115,8.427000045776367,9.335000038146973,250296,-0.0639190625770631,0.050962224694527,4.205706694979451,-5939.998626708966,-0.6247353736887732,-0.7292620759170167
2022-06-09,8.963000297546387,9.03600025177002,8.015999794006348,8.628999710083008,244480,0.0303483076310495,0.0515187905461381,4.380667840878451,2639.9993896484375,-0.6436950349974788,-0.7596000280655673
2022-06-10,8.850000381469727,9.14900016784668,8.621999740600586,8.996999740600586,134611,-0.0126073761380542,0.0516466128403151,4.336170878626172,-1129.9991607666016,-0.6355797295730676,-0.751884333791681
2022-06-13,8.609000205993652,8.949999809265137,8.381999969482422,8.920000076293945,167556,-0.0272316570720928,0.052001740747953,4.247093818959451,-2410.001754760742,-0.6182718403353603,-0.7364385297543515
2022-06-14,7.189000129699707,8.888999938964844,7.007999897003174,8.685999870300293,273717,-0.1649436685232427,0.0715694729927608,4.881098428909951,-14200.000762939453,-0.5457863094862584,-0.8463738037822327
2022-06-15,7.420000076293945,7.697999954223633,7.201000213623047,7.269000053405762,123589,0.0321324165289571,0.0680852384533851,4.792676628766141,2309.999465942383,-0.5633237425184732,-0.8310416205831116
2022-06-16,7.464000225067139,8.027000427246094,7.329999923706055,7.539999961853027,137433,0.005929939126789,0.0682260359364121,4.831066740271982,440.0014877319336,-0.5666642180202828,-0.8376983977770267
2022-06-17,6.943999767303467,7.5879998207092285,6.88100004196167,7.453999996185303,103759,-0.0696677977068247,0.070409284688187,4.638321890413072,-5200.004577636719,-0.5271859699115496,-0.8042767829273233
2022-06-21,6.808000087738037,6.97599983215332,6.553999900817871,6.800000190734863,120010,-0.0195852079669988,0.0585599532081934,3.7821742056460153,-1359.9967956542969,-0.5168609230535479,-0.6558222940229748
2022-06-22,6.857999801635742,6.929999828338623,6.574999809265137,6.843999862670898,92473,0.0073442587034862,0.0591689583558726,3.8495737718928984,499.9971389770508,-0.5206568833861759,-0.6675092591781491
2022-06-23,6.238999843597412,6.840000152587891,6.175000190734863,6.828999996185303,78031,-0.0902595473815395,0.0614760944988691,3.6386685659633207,-6189.999580383301,-0.4982415180288684,-0.6309386708198326
2022-06-24,6.21999979019165,6.336999893188477,6.020999908447266,6.228000164031982,26571,-0.0030453684696369,0.0586229698048908,3.4592300146162698,-190.0005340576172,-0.49672418901959925,-0.5998243445138389
2022-06-27,6.500999927520752,6.538000106811523,6.010000228881836,6.125999927520752,33103,0.045176872477104,0.0636218473915926,3.923807486842793,2810.0013732910156,-0.5191646343632306,-0.6803812535880344
2022-06-28,6.551000118255615,6.764999866485596,6.386000156402588,6.448999881744385,90792,0.0076911538674531,0.0646442807383296,4.0175285310537605,500.0019073486328,-0.5231576094486582,-0.6966323163024148
2022-06-29,6.498000144958496,6.833000183105469,6.40500020980835,6.631999969482422,82205,-0.0080903636605691,0.0419352751223813,2.5851185737712745,-529.9997329711914,-0.5189250741364245,-0.4482549721906579
2022-06-30,5.423999786376953,6.602000236511231,5.35699987411499,6.427999973297119,182579,-0.1652816766116589,0.0619751221232564,3.189027833242158,-10740.00358581543,-0.447163826413056,-0.5529717658636405
2022-07-01,5.730000019073486,5.949999809265137,5.590000152587891,5.701000213623047,106967,0.0564159743267487,0.0669883925686009,3.6414590868849936,3060.002326965332,-0.4723910093638257,-0.6314225421945668
2022-07-05,5.5229997634887695,5.9070000648498535,5.324999809265137,5.711999893188477,110174,-0.0361256989346725,0.0652612661753763,3.4194147040749328,-2070.002555847168,-0.4553255539801021,-0.5929204403368507
2022-07-06,5.510000228881836,5.736999988555908,5.380000114440918,5.460000038146973,73506,-0.0023537090645685,0.0655173193065266,3.4247509216707805,-129.99534606933594,-0.4542538500963694,-0.5938457309963583
2022-07-07,6.296999931335449,6.38100004196167,5.48799991607666,5.539000034332275,127670,0.1428311560366888,0.0831681167679023,4.968345748129789,7869.997024536133,-0.5191354526397507,-0.8615023340738022
2022-07-08,6.033999919891357,6.304999828338623,6.01200008392334,6.188000202178955,107326,-0.0417659225523153,0.078972073918755,4.520641818094329,-2630.000114440918,-0.4974532815306376,-0.7838712672655493
2022-07-11,6.426000118255615,6.689000129699707,6.23199987411499,6.446000099182129,109392,0.0649652309526904,0.0816086975859105,4.975061237758209,3920.001983642578,-0.5297704488534493,-0.8626667880555948
2022-07-12,6.163000106811523,6.785999774932861,6.013999938964844,6.525000095367432,132046,-0.0409274831316818,0.0815988951396911,4.7708713797906155,-2630.000114440918,-0.5080882777443362,-0.8272606291143625
2022-07-13,6.689000129699707,6.797999858856201,6.201000213623047,6.251999855041504,116805,0.0853480470180154,0.0862162297004973,5.471060105627846,5260.000228881836,-0.5514526199625623,-0.9486721113623521
2022-07-14,6.599999904632568,6.8979997634887695,6.537000179290772,6.5980000495910645,121044,-0.0133054602095118,0.0863232865605291,5.404968294625265,-890.0022506713867,-0.5441152890702193,-0.9372119086453168
2022-07-15,7.015999794006348,7.144000053405762,6.420000076293945,6.669000148773193,105875,0.0630302871795176,0.0634503562339119,4.223231487930619,4159.998893737793,-0.5784110319990815,-0.7323008439088126
2022-07-18,7.479000091552734,7.553999900817871,7.078000068664551,7.168000221252441,91133,0.0659920625912675,0.0639999162809185,4.540923642665239,4630.002975463867,-0.6165815690262445,-0.787388099646567
2022-07-19,7.263999938964844,7.540999889373779,7.109000205993652,7.432000160217285,96160,-0.0287471787613328,0.0632062324354333,4.355690276691942,-2150.0015258789062,-0.598856588440504,-0.7552689627699897
2022-07-20,8.006999969482422,8.039999961853027,7.173999786376953,7.311999797821045,120860,0.1022852473514006,0.0659477485993526,5.009461639061141,7430.000305175781,-0.660110782717157,-0.8686317565819314
2022-07-21,7.932000160217285,8.175999641418457,7.605999946594238,7.873000144958496,96422,-0.009366780261145,0.0564499890933277,4.247836881996292,-749.9980926513672,-0.6539276700674329,-0.7365673755660271
2022-07-22,8.298999786376953,8.416999816894531,7.75,7.892000198364258,52813,0.0462682323180405,0.0515783490390656,4.060826597061904,3669.9962615966797,-0.6841837474253079,-0.7041401240955699
2022-07-25,8.72700023651123,8.87399959564209,8.347000122070312,8.390000343322754,33164,0.0515725341789805,0.0508407168670234,4.209183972472131,4280.004501342773,-0.7194688371241025,-0.729865029662193
2022-07-26,8.993000030517578,9.751999855041504,8.75,8.814000129699707,38204,0.0304800947401699,0.0439776411453899,3.751956380783376,2659.9979400634766,-0.741398315442245,-0.6505825768274482
2022-07-27,8.687000274658203,9.137999534606934,8.487000465393066,8.880999565124512,105217,-0.0340264377650362,0.0462492207023188,3.8114963591373447,-3059.99755859375,-0.7161711718027468,-0.6609067033925038
2022-07-28,8.133999824523926,8.845000267028809,8.102999687194824,8.579999923706055,89237,-0.0636583898526509,0.0533686411899773,4.118239111722165,-5530.004501342773,-0.6705808681468977,-0.7140953522323151
2022-07-29,8.229000091552734,8.387999534606934,8.010000228881836,8.154999732971191,77774,0.0116794036240797,0.0514593443482989,4.017284326615846,950.0026702880859,-0.6784128527685711,-0.6965899716863354
2022-08-01,8.282999992370605,8.29800033569336,7.752999782562256,7.909999847412109,104021,0.0065621460951621,0.0485541793844164,3.8153601045513614,539.9990081787109,-0.6828646970212742,-0.661576669989272
2022-08-02,7.705999851226807,8.232999801635742,7.625,8.227999687194824,106080,-0.0696607680399937,0.0537498859744855,3.929414091684682,-5770.001411437988,-0.6352958177593745,-0.681353428916077
2022-08-03,8.265999794006348,8.479999542236328,7.550000190734863,7.671000003814697,134210,0.0726706402272234,0.0484879726435851,3.8023375707842053,5599.99942779541,-0.6814631715696258,-0.6593185857486205
2022-08-04,8.121999740600586,8.449999809265137,7.824999809265137,8.281000137329102,102540,-0.0174207666337199,0.0488051721707963,3.7605388107197513,-1440.0005340576172,-0.6695915606882367,-0.6520707549448821
2022-08-05,8.064000129699707,8.248000144958496,7.8979997634887695,8.151000022888184,111704,-0.0071410505729209,0.0464646362954524,3.5546293530691457,-579.9961090087891,-0.664809973490161,-0.6163664204708486
2022-08-08,7.589000225067139,7.916999816894531,7.532000064849853,7.875999927520752,117789,-0.0589037570675555,0.0454624943718292,3.273098542538051,-4749.999046325684,-0.6256501683156085,-0.5675494776327772
2022-08-09,7.833000183105469,7.888999938964844,7.623000144958496,7.665999889373779,88511,0.0321517921731477,0.0456426183657955,3.391719606282005,2439.999580383301,-0.6457659425003868,-0.5881181595374537
